Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,200,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,70000.0,15000.0,100.0,121.6223664,186,14,200,200.0,0.0,200,200,0,0.0,0.0,0,0,1,0,0,0,64,20,10000.0,5000.0,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
51793,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,67391925,6,5,369,11595,369,0,61.5,150.6436192,5792,0,2319.0,3170.403917,177.5286876,0.163224303,6739192.5,21300000.0,67200000,1,67300000,13500000.0,30100000.0,67200000,1,153828,38457.0,68366.12591,140600,65,0,0,0,0,200,168,0.089031438,0.074192865,0,5792,997.0,2242.212827,5027518.364,0,0,0,0,1,0,0,0,0,1087.636364,61.5,2319.0,200,0,0,0,0,0,0,6,369,5,11595,251,235,1,32,5.0,0.0,5,5,67200000.0,0.0,67200000,67200000,DoS Hulk
443,952507,10,10,851,3950,267,0,85.1,99.87041604,1448,0,395.0,587.4831439662,5040.3829053225,20.9972210178,50131.9473684211,76752.5066268007,295283,4,857134,95237.1111111111,92112.2253849135,295283,219,856872,95208.0,136963.794293419,391039,4,0,0,0,0,328,328,10.4986105089,10.4986105089,0,1448,228.619047619,431.9181029073,186553.247619048,0,0,0,1,0,0,0,0,1,240.05,85.1,395.0,328,0,0,0,0,0,0,10,851,10,3950,29200,252,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,17106724,7,11,1707,6675,1093,0,243.8571428571,399.9943451981,1460,0,606.8181818182,682.9195879724,489.9827693485,1.0522178297,1006277.88235294,4089119.11506192,16874007,48,232717,38786.1666666667,53133.1864183456,143266,92,17078392,1707839.2,5329003.4474933,16874123,48,0,0,0,0,152,232,0.4091958226,0.643022007,0,1460,441.1578947368,595.9471698395,355153.029239766,0,0,0,1,0,0,0,0,1,465.6666666667,243.8571428571,606.8181818182,152,0,0,0,0,0,0,7,1707,11,6675,8192,5120,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63146204,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110853853,10500000.0,11900000.0,32100000,998951,63100000,10500000.0,11900000.0,32100000,998951,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110853853,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010708.0,0.0,7010708,7010708,18700000.0,12300000.0,32100000,8008150,DoS Slowhttptest
80,85512145,8,6,325,11595,319,0,40.625,112.5000794,4344,0,1932.5,1754.831473,139.395404,0.163719434,6577857.308,23700000.0,85300000,2,85300000,12200000.0,32200000.0,85300000,2,190539,38107.8,77430.86814,176198,49,0,0,0,0,252,200,0.093553962,0.070165472,0,4344,794.6666667,1425.128449,2030991.095,0,0,0,0,1,0,0,0,0,851.4285714,40.625,1932.5,252,0,0,0,0,0,0,8,325,6,11595,251,235,2,20,1936.0,0.0,1936,1936,85300000.0,0.0,85300000,85300000,DoS Hulk
53,405,2,2,84,274,42,42,42.0,0.0,137,137,137.0,0.0,883950.6173,9876.54321,135.0,232.0948082,403,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,4938.271605,4938.271605,42,137,80.0,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,100.0,42.0,137.0,64,0,0,0,0,0,0,2,84,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,69360694,23,23,2137,9288,339,0,92.91304348,127.8642437,1529,39,403.826087,557.0751257,164.7186517,0.663199823,1541348.756,7912578.449,52500000,2,69400000,3152758.818,11200000.0,52500000,69,69300000,3151157.636,11200000.0,52600000,2,1,0,0,0,472,460,0.331599912,0.331599912,0,1529,244.0638298,425.7666949,181277.2784,0,1,0,0,1,0,0,0,1,249.3695652,92.91304348,403.826087,472,0,0,0,0,0,0,23,2137,23,9288,257,231,21,20,870637.6667,1378381.098,2462196,62984,22200000.0,26200000.0,52500000,5933033,BENIGN
80,103605358,15,3,2541,6,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.58367066,0.173736188,6094432.824,12900000.0,51300000,64,104000000,7400378.143,13900000.0,51300000,336,103000000,51300000.0,28100000.0,71200000,31500000,0,0,0,0,496,100,0.144780157,0.028956031,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707439.0,5242298.757,7414304,574,19200000.0,18800000.0,51300000,5775595,DoS slowloris
49258,61,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,49180.3278688525,30.5,38.8908729653,58,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,32786.8852459016,16393.4426229508,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,383,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,12605892,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,377.0459084,4.204383157,242421.0,658122.2307,2384391,3,10300000,517023.2,922001.8205,2448199,405,12600000,406636.9677,816943.6165,2384391,3,0,0,0,0,680,1032,1.665887666,2.538495491,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,398259,2,2,64,364,32,32,32.0,0.0,182,182,182.0,0.0,1074.6775339666,10.0437152707,132753.0,229932.342785873,398256,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,40,64,5.0218576354,5.0218576354,32,182,92.0,82.1583836258,6750.0,0,0,0,0,0,0,0,0,1,115.0,32.0,182.0,40,0,0,0,0,0,0,2,64,2,364,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60466898,15,18,10824,5630,5840,0,721.6,1841.3207914817,1460,2,312.7777777778,553.9411261514,272.1158277377,0.5457531491,1889590.5625,3956005.63264545,10086166,3,60466898,4319064.14285714,5138857.62333818,10136587,401,60415690,3553864.11764706,4938732.61391395,10136726,3,0,0,0,0,312,364,0.2480696132,0.2976835359,0,5840,483.9411764706,1282.6547267095,1645203.14795009,0,0,0,1,0,0,0,0,1,498.6060606061,721.6,312.7777777778,312,0,0,0,0,0,0,15,10824,18,5630,8192,51100,14,20,83347.3333333333,80460.2442642742,247586,50356,9994440.0,100123.455194075,10086166,9806764,BENIGN
443,48,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,62500.0,24.0,16.9705627485,36,12,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,32,41666.6666666667,20833.3333333333,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,1120,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11846983,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,401.1991914,4.473712843,227826.5962,613416.1164,2094925,3,10000000,500492.85,878080.3484,2151864,258,11800000,382157.4516,760803.2794,2094925,3,0,0,0,0,680,1032,1.772603202,2.701109641,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
443,48,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,645833.3333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,30016,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
15002,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11055161,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,429.9349417,4.794140945,212599.25,573213.4424,2112388,3,9002796,450139.8,796264.3227,2171173,317,11100000,356613.6129,711051.5089,2112388,3,0,0,0,0,680,1032,1.89956528,2.894575665,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
21,258,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54263.56589,11627.90698,129.0,104.6518036,203,55,258,258.0,0.0,258,258,0,0.0,0.0,0,0,1,0,0,0,64,20,7751.937984,3875.968992,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
4662,61,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,98360.65574,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16393.44262,16393.44262,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,63130772,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11088095,10500000.0,11900000.0,32100000,999301,63100000,10500000.0,11900000.0,32100000,999301,0,0.0,0.0,0,0,0,0,0,0,280,0,0.11088095,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011224.0,0.0,7011224,7011224,18700000.0,12200000.0,32100000,8023659,DoS Slowhttptest
80,6016714,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6648147145,2005571.33333333,3380270.21493702,5908270,55,6016714,3008357.0,4101096.29430205,5908270,108444,0,0.0,0.0,0,0,0,0,0,0,104,40,0.4986110359,0.1662036786,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,119302728,2685,1729,8299,7556917,517,0,3.090875233,16.85842056,17376,0,4370.686524,2566.935004,63411.92802,36.99831575,27034.38205,174625.7584,5024984,0,119000000,44449.50857,222461.7159,5025702,0,119000000,69040.90509,273867.424,5024984,1,0,0,0,0,85928,55336,22.50577204,14.49254371,0,17376,1713.525708,2669.389319,7125639.337,0,0,0,1,0,0,0,0,0,1713.91391,3.090875233,4370.686524,85928,0,0,0,0,0,0,2685,8299,1729,7556917,29200,235,118,32,2217.0,0.0,2217,2217,5024984.0,0.0,5024984,5024984,Heartbleed
444,56538478,2,1,66,6,60,6,33.0,38.18376618,6,6,6.0,0.0,1.273469017,0.053061209,28300000.0,40000000.0,56500000,389,56500000,56500000.0,0.0,56500000,56500000,0,0.0,0.0,0,0,0,0,0,0,40,20,0.035374139,0.01768707,6,60,19.5,27.0,729.0,0,0,0,0,1,0,0,0,0,26.0,33.0,6.0,40,0,0,0,0,0,0,2,66,1,6,255,0,1,20,0.0,0.0,0,0,56500000.0,0.0,56500000,56500000,Infiltration
8080,1060848,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,16.96755803,5.655852676,212169.6,289766.0883,530822,420,1060254,530127.0,1576.848122,531242,529012,1060196,530098.0,1863.933475,531416,528780,0,0,0,0,92,60,2.827926338,2.827926338,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
22,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
21,262,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,53435.1145,11450.38168,131.0,117.3797257,214,48,262,262.0,0.0,262,262,0,0.0,0.0,0,0,1,0,0,0,64,20,7633.587786,3816.793893,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,80261217,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,145.2382662,0.149511812,7296474.273,22800000.0,76100000,6,80300000,11500000.0,28500000.0,76100000,6,33642,11214.0,18157.26929,32180,650,0,0,0,0,172,92,0.099674541,0.049837271,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4163695.0,0.0,4163695,4163695,76100000.0,0.0,76100000,76100000,DDoS
22,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
59637,19459,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,14697.56925,154.1703068,9729.5,13691.7086,19411,48,19459,19459.0,0.0,19459,19459,0,0.0,0.0,0,0,1,0,0,0,40,20,102.7802045,51.39010227,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,12280071,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,387.0498794,4.315935958,236155.2115,641815.5666,2384204,8,10600000,531930.7,939026.7174,2433519,324,12300000,396127.871,796797.2346,2384204,48,0,0,0,0,680,1032,1.710087833,2.605848126,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,209,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,1244019.139,19138.75598,69.66666667,35.79571669,111,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,9569.37799,9569.37799,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84911122,6,7,381,11595,363,0,63.5,146.7538756,4344,0,1656.428571,1760.597234,141.0415941,0.153101263,7075926.833,24500000.0,84800000,2,84800000,17000000.0,37900000.0,84800000,2,84900000,14200000.0,34600000.0,84800000,49,0,0,0,0,164,232,0.070662121,0.082439141,0,4344,855.8571429,1459.228925,2129349.055,1,0,0,0,0,0,0,0,1,921.6923077,63.5,1656.428571,164,0,0,0,0,0,0,6,381,7,11595,0,235,3,20,7008.0,0.0,7008,7008,84800000.0,0.0,84800000,84800000,DoS Hulk
80,271160,1,3,0,1983,0,0,0.0,0.0,1983,0,661.0,1144.885584,7313.02552,14.75143827,90386.66667,121944.7247,229086,4,0,0.0,0.0,0,0,229090,114545.0,161985.4356,229086,4,0,0,0,0,32,96,3.687859566,11.0635787,0,1983,396.6,886.8245599,786457.8,0,0,0,0,1,1,0,0,3,495.75,0.0,661.0,32,0,0,0,0,0,0,1,0,3,1983,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
80,103594074,15,3,2541,6,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.58634844,0.173755113,6093769.059,12900000.0,51300000,87,104000000,7399570.5,13900000.0,51300000,556,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,496,100,0.144795927,0.028959185,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705543.0,5239918.635,7410725,361,19200000.0,18800000.0,51300000,5770774,DoS slowloris
443,118220304,15,13,581,4701,195,0,38.73333333,63.47943049,1418,0,361.6153846,584.1690022,44.67929638,0.236845948,4378529.778,15700000.0,59000000,1,118000000,8444307.429,21400000.0,59000000,36,118000000,9848662.917,22900000.0,59000000,1,0,0,0,0,500,424,0.126881758,0.10996419,0,1418,182.137931,418.8360337,175423.6232,0,0,0,1,0,0,0,0,0,188.6428571,38.73333333,361.6153846,500,0,0,0,0,0,0,15,581,13,4701,29200,349,6,32,190391.0,217582.4134,344245,36537,58900000.0,88756.75028,59000000,58800000,BENIGN
53,142,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1380281.69,28169.01408,47.33333333,76.7875858,136,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14084.50704,14084.50704,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11394071,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,417.1467775,4.651542017,219116.75,592006.9796,2176468,4,9901809,521147.8421,887081.2761,2238970,673,11400000,356060.9375,725510.7403,2176468,4,0,0,0,0,648,1064,1.755298874,2.896243143,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,648,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
443,87382,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,13641.2533473713,171.6600672907,6241.5714285714,9537.6486839044,23853,3,87382,9709.1111111111,12579.3754062398,30227,3,56889,14222.25,12032.5498094405,24337,234,0,0,0,0,332,168,114.4400448605,57.2200224302,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,0,79.4666666667,71.3,95.8,332,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,94471776,2,2,95,284,48,47,47.5,0.707106781,179,105,142.0,52.32590181,4.011780196,0.042340688,31500000.0,54300000.0,94200000,46172,94300000,94300000.0,0.0,94300000,94300000,94400000,94400000.0,0.0,94400000,94400000,0,0,0,0,52,52,0.021170344,0.021170344,47,179,85.4,57.91631894,3354.3,0,0,0,0,0,0,0,0,1,106.75,47.5,142.0,52,0,0,0,0,0,0,2,95,2,284,-1,-1,1,20,46172.0,0.0,46172,46172,94200000.0,0.0,94200000,94200000,BENIGN
443,10304252,8,8,710,5429,362,0,88.75,132.6948702,1721,0,678.625,741.7542792,595.7734729,1.552757056,686950.1333,2575894.852,9997221,1,307030,43861.42857,50370.71106,98906,233,10200000,1458452.286,3765582.56,9997311,1,0,0,0,0,172,172,0.776378528,0.776378528,0,1721,361.1176471,586.5693568,344063.6103,0,0,0,1,0,0,0,0,1,383.6875,88.75,678.625,172,0,0,0,0,0,0,8,710,8,5429,8192,11,7,20,307030.0,0.0,307030,307030,9997221.0,0.0,9997221,9997221,BENIGN
21,9792742,9,15,99,188,22,0,11.0,8.660254038,34,0,12.53333333,14.54975045,29.30741972,2.45079468,425771.3913,1099472.699,3664875,3,6458894,807361.75,1475783.961,3707554,179,9792663,699475.9286,1356312.523,3664875,3,0,0,0,0,296,488,0.919048005,1.531746675,0,34,11.48,12.44025723,154.76,0,0,0,1,0,0,0,0,1,11.95833333,11.0,12.53333333,296,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,8133532,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.950747596,0.491791266,2711177.333,4695160.769,8132682,358,8133532,2711177.333,4695160.769,8132682,358,0,0.0,0.0,0,0,0,0,0,0,80,0,0.491791266,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,850.0,0.0,850,850,8132682.0,0.0,8132682,8132682,DDoS
80,3002820,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999060883,1501410.0,710748.3811,2003985,998835,3002820,1501410.0,710748.3811,2003985,998835,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999060883,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
53,218069,2,2,80,280,40,40,40.0,0.0,140,140,140.0,0.0,1650.853629,18.3428181,72689.66667,125896.1337,218062,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9.171409049,9.171409049,40,140,80.0,54.77225575,3000.0,0,0,0,0,0,0,0,0,1,100.0,40.0,140.0,64,0,0,0,0,0,0,2,80,2,280,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,418508,3,4,680,421,680,0,226.6666667,392.598183,421,0,105.25,210.5,2630.774083,16.72608409,69751.33333,107528.211,208581,4,208759,104379.5,147429.6426,208628,131,209927,69975.66667,120169.7023,208734,4,0,0,0,0,104,136,7.168321753,9.557762337,0,680,137.625,264.0659753,69730.83929,0,0,0,1,0,0,0,0,1,157.2857143,226.6666667,105.25,104,0,0,0,0,0,0,3,680,4,421,29200,5060,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51159,2,2,70,198,35,35,35.0,0.0,99,99,99.0,0.0,5238.569949,78.18761117,17053.0,29532.33233,51154,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,39.09380559,39.09380559,35,99,60.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,75.75,35.0,99.0,64,0,0,0,0,0,0,2,70,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,231,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,848484.8485,17316.01732,77.0,93.92017888,182,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,8658.008658,8658.008658,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,64,0,0,0,0,0,0,2,70,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8085,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,108380933,3,3,133,240,46,43,44.33333333,1.527525232,121,59,80.0,35.51056181,3.441564763,0.055360291,21700000.0,30100000.0,62100000,23448,108000000,54200000.0,11200000.0,62100000,46200000,108000000,54200000.0,11300000.0,62100000,46200000,0,0,0,0,72,60,0.027680146,0.027680146,43,121,59.57142857,28.04078662,786.2857143,0,0,0,0,0,0,0,0,1,69.5,44.33333333,80.0,72,0,0,0,0,0,0,3,133,3,240,-1,-1,2,20,46521.0,32630.14952,69594,23448,54100000.0,11300000.0,62100000,46100000,BENIGN
80,84989263,8,4,375,11595,363,0,46.875,127.7625448,8688,0,2898.75,4095.56617,140.8413202,0.141194306,7726296.636,25600000.0,84800000,1,84900000,12100000.0,32100000.0,84800000,1,145550,48516.66667,72148.52123,131449,189,0,0,0,0,240,136,0.094129537,0.047064769,0,8688,920.7692308,2467.154675,6086852.192,0,0,0,0,1,0,0,0,0,997.5,46.875,2898.75,240,0,0,0,0,0,0,8,375,4,11595,251,235,3,20,3006.0,0.0,3006,3006,84800000.0,0.0,84800000,84800000,DoS Hulk
15660,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
